25-04-29 18:35:15.464 - INFO: img:286_01_D4_th.bmp - PSNR: 40.2911 dB; SSIM: 0.9697; LPIPS: 0.0333; DISTS: 0.0555
25-04-29 18:35:16.546 - INFO: img:292_01_D4_th.bmp - PSNR: 40.7684 dB; SSIM: 0.9732; LPIPS: 0.0218; DISTS: 0.0518
25-04-29 18:35:17.566 - INFO: img:301_01_D3_th.bmp - PSNR: 40.6134 dB; SSIM: 0.9697; LPIPS: 0.0422; DISTS: 0.0612
25-04-29 18:35:18.576 - INFO: img:307_01_D4_th.bmp - PSNR: 40.4326 dB; SSIM: 0.9722; LPIPS: 0.0273; DISTS: 0.0524
25-04-29 18:35:19.604 - INFO: img:315_01_D4_th.bmp - PSNR: 40.5506 dB; SSIM: 0.9690; LPIPS: 0.0398; DISTS: 0.0681
25-04-29 18:35:20.627 - INFO: img:319_01_D4_th.bmp - PSNR: 39.9891 dB; SSIM: 0.9670; LPIPS: 0.0393; DISTS: 0.0653
25-04-29 18:35:21.654 - INFO: img:329_01_D4_th.bmp - PSNR: 42.9788 dB; SSIM: 0.9705; LPIPS: 0.0423; DISTS: 0.0742
25-04-29 18:35:22.656 - INFO: img:337_01_D4_th.bmp - PSNR: 41.6178 dB; SSIM: 0.9688; LPIPS: 0.0354; DISTS: 0.0747
25-04-29 18:35:23.641 - INFO: img:339_01_D4_th.bmp - PSNR: 41.6850 dB; SSIM: 0.9714; LPIPS: 0.0358; DISTS: 0.0711
25-04-29 18:35:24.661 - INFO: img:348_01_D4_th.bmp - PSNR: 40.5221 dB; SSIM: 0.9698; LPIPS: 0.0327; DISTS: 0.0674
25-04-29 18:35:25.708 - INFO: img:354_01_D4_th.bmp - PSNR: 40.4572 dB; SSIM: 0.9675; LPIPS: 0.0418; DISTS: 0.0697
25-04-29 18:35:26.710 - INFO: img:357_01_D3_th.bmp - PSNR: 41.2628 dB; SSIM: 0.9739; LPIPS: 0.0272; DISTS: 0.0537
25-04-29 18:35:27.698 - INFO: img:362_01_D3_th.bmp - PSNR: 41.9429 dB; SSIM: 0.9697; LPIPS: 0.0287; DISTS: 0.0651
25-04-29 18:35:28.731 - INFO: img:367_01_D4_th.bmp - PSNR: 40.0945 dB; SSIM: 0.9719; LPIPS: 0.0185; DISTS: 0.0498
25-04-29 18:35:29.728 - INFO: img:375_01_D3_th.bmp - PSNR: 39.9958 dB; SSIM: 0.9737; LPIPS: 0.0312; DISTS: 0.0496
